"CWE_ID","CVE_ID"
"NVD-CWE-noinfo","CVE-2019-6786"
"NVD-CWE-noinfo","CVE-2019-6787"
"NVD-CWE-noinfo","CVE-2019-6788"
"CWE-269","CVE-2019-6789"
"CWE-862","CVE-2019-6790"
"CWE-281","CVE-2019-6791"
"CWE-209","CVE-2019-6792"
"CWE-918","CVE-2019-6793"
"CWE-269","CVE-2019-6794"
"NVD-CWE-noinfo","CVE-2019-6795"
"CWE-79","CVE-2019-6796"
"NVD-CWE-noinfo","CVE-2019-6797"
"CWE-94","CVE-2019-10431"
"CWE-79","CVE-2019-10432"
"CWE-256","CVE-2019-10433"
"CWE-319","CVE-2019-10434"
"CWE-319","CVE-2019-10435"
"NVD-CWE-Other","CVE-2019-10436"
"CWE-352","CVE-2019-10437"
"CWE-862","CVE-2019-10438"
"CWE-862","CVE-2019-10439"
"NVD-CWE-noinfo","CVE-2019-1044"
"CWE-312","CVE-2019-10440"
"CWE-352","CVE-2019-10441"
"CWE-862","CVE-2019-10442"
"CWE-312","CVE-2019-10443"
"CWE-295","CVE-2019-10444"
"CWE-862","CVE-2019-10445"
"CWE-295","CVE-2019-10446"
"CWE-312","CVE-2019-10447"
"CWE-522","CVE-2019-10448"
"CWE-312","CVE-2019-10449"
"NVD-CWE-noinfo","CVE-2019-1045"
"CWE-312","CVE-2019-10450"
"CWE-312","CVE-2019-10451"
"CWE-312","CVE-2019-10452"
"CWE-312","CVE-2019-10453"
"CWE-352","CVE-2019-10454"
"CWE-862","CVE-2019-10455"
"CWE-352","CVE-2019-10456"
"CWE-862","CVE-2019-10457"
"NVD-CWE-Other","CVE-2019-10458"
"CWE-522","CVE-2019-10459"
"CWE-200","CVE-2019-1046"
"CWE-522","CVE-2019-10460"
"CWE-522","CVE-2019-10461"
"CWE-352","CVE-2019-10462"
"CWE-276","CVE-2019-10463"
"CWE-352","CVE-2019-10464"
"CWE-276","CVE-2019-10465"
"CWE-611","CVE-2019-10466"
"CWE-522","CVE-2019-10467"
"CWE-352","CVE-2019-10468"
"CWE-276","CVE-2019-10469"
"CWE-200","CVE-2019-1047"
"CWE-276","CVE-2019-10470"
"CWE-352","CVE-2019-10471"
"CWE-276","CVE-2019-10472"
"CWE-276","CVE-2019-10473"
"CWE-276","CVE-2019-10474"
"CWE-79","CVE-2019-10475"
"CWE-522","CVE-2019-10476"
"CWE-19","CVE-2019-10477"
"CWE-434","CVE-2019-10478"
"CWE-798","CVE-2019-10479"
"CWE-200","CVE-2019-1048"
"CWE-787","CVE-2019-10480"
"CWE-129","CVE-2019-10481"
"NVD-CWE-noinfo","CVE-2019-10482"
"CWE-203","CVE-2019-10483"
"CWE-416","CVE-2019-10484"
"CWE-835","CVE-2019-10485"
"CWE-367","CVE-2019-10486"
"CWE-125","CVE-2019-10487"
"CWE-476","CVE-2019-10488"
"CWE-476","CVE-2019-10489"
"CWE-200","CVE-2019-1049"
"CWE-416","CVE-2019-10490"
"CWE-120","CVE-2019-10491"
"CWE-345","CVE-2019-10492"
"CWE-120","CVE-2019-10493"
"CWE-787","CVE-2019-10494"
"CWE-416","CVE-2019-10494"
"CWE-367","CVE-2019-10494"
"CWE-667","CVE-2019-10494"
"CWE-787","CVE-2019-10495"
"CWE-120","CVE-2019-10496"
"CWE-416","CVE-2019-10497"
"CWE-120","CVE-2019-10498"
"CWE-129","CVE-2019-10499"
"CWE-200","CVE-2019-1050"
"CWE-131","CVE-2019-10500"
"CWE-20","CVE-2019-10501"
"CWE-416","CVE-2019-10501"
"CWE-119","CVE-2019-10502"
"CWE-129","CVE-2019-10503"
"CWE-400","CVE-2019-10504"
"CWE-125","CVE-2019-10505"
"CWE-20","CVE-2019-10506"
"CWE-125","CVE-2019-10507"
"CWE-120","CVE-2019-10508"
"CWE-416","CVE-2019-10509"
"CWE-787","CVE-2019-1051"
"CWE-476","CVE-2019-10510"
"CWE-129","CVE-2019-10511"
"CWE-129","CVE-2019-10512"
"CWE-476","CVE-2019-10513"
"CWE-416","CVE-2019-10515"
"CWE-125","CVE-2019-10516"
"CWE-415","CVE-2019-10517"
"CWE-416","CVE-2019-10518"
"CWE-787","CVE-2019-1052"
"CWE-772","CVE-2019-10520"
"CWE-120","CVE-2019-10522"
"CWE-200","CVE-2019-10523"
"CWE-416","CVE-2019-10524"
"CWE-787","CVE-2019-10525"
"CWE-787","CVE-2019-10526"
"CWE-787","CVE-2019-10527"
"CWE-129","CVE-2019-10527"
"CWE-416","CVE-2019-10528"
"CWE-362","CVE-2019-10529"
"CWE-416","CVE-2019-10529"
"CWE-59","CVE-2019-1053"
"CWE-190","CVE-2019-10530"
"CWE-120","CVE-2019-10531"
"CWE-125","CVE-2019-10532"
"CWE-129","CVE-2019-10533"
"CWE-476","CVE-2019-10534"
"CWE-119","CVE-2019-10535"
"CWE-20","CVE-2019-10535"
"CWE-415","CVE-2019-10536"
"CWE-190","CVE-2019-10537"
"CWE-20","CVE-2019-10538"
"CWE-120","CVE-2019-10539"
"NVD-CWE-noinfo","CVE-2019-1054"
"CWE-120","CVE-2019-10540"
"CWE-119","CVE-2019-10541"
"CWE-908","CVE-2019-10541"
"CWE-125","CVE-2019-10542"
"CWE-119","CVE-2019-10544"
"CWE-476","CVE-2019-10545"
"CWE-120","CVE-2019-10546"
"CWE-401","CVE-2019-10547"
"CWE-416","CVE-2019-10548"
"CWE-476","CVE-2019-10549"
"CWE-787","CVE-2019-1055"
"CWE-125","CVE-2019-10550"
"NVD-CWE-Other","CVE-2019-10551"
"CWE-20","CVE-2019-10552"
"CWE-125","CVE-2019-10552"
"CWE-125","CVE-2019-10553"
"CWE-125","CVE-2019-10554"
"CWE-120","CVE-2019-10555"
"CWE-120","CVE-2019-10556"
"CWE-125","CVE-2019-10557"
"NVD-CWE-Other","CVE-2019-10558"
"CWE-125","CVE-2019-10559"
"CWE-787","CVE-2019-10559"
"CWE-476","CVE-2019-10559"
"CWE-787","CVE-2019-1056"
"NVD-CWE-Other","CVE-2019-10561"
"CWE-287","CVE-2019-10562"
"CWE-347","CVE-2019-10562"
"CWE-20","CVE-2019-10563"
"CWE-125","CVE-2019-10563"
"CWE-125","CVE-2019-10564"
"CWE-415","CVE-2019-10565"
"CWE-120","CVE-2019-10566"
"NVD-CWE-Other","CVE-2019-10567"
"CWE-787","CVE-2019-10569"
"CWE-611","CVE-2019-1057"
"CWE-120","CVE-2019-10571"
"CWE-190","CVE-2019-10572"
"CWE-125","CVE-2019-10574"
"CWE-347","CVE-2019-10575"
"CWE-20","CVE-2019-10577"
"CWE-125","CVE-2019-10577"
"CWE-476","CVE-2019-10578"
"CWE-125","CVE-2019-10579"
"CWE-416","CVE-2019-10580"
"CWE-416","CVE-2019-10581"
"CWE-416","CVE-2019-10582"
"CWE-416","CVE-2019-10583"
"CWE-125","CVE-2019-10584"
"CWE-190","CVE-2019-10585"
"CWE-416","CVE-2019-10585"
"CWE-120","CVE-2019-10586"
"CWE-787","CVE-2019-10587"
"CWE-787","CVE-2019-10588"
"CWE-120","CVE-2019-10589"
"CWE-787","CVE-2019-1059"
"CWE-129","CVE-2019-10590"
"CWE-476","CVE-2019-10591"
"CWE-190","CVE-2019-10592"
"CWE-120","CVE-2019-10593"
"CWE-787","CVE-2019-10594"
"CWE-129","CVE-2019-10594"
"CWE-20","CVE-2019-10595"
"CWE-787","CVE-2019-10595"
"NVD-CWE-noinfo","CVE-2019-10596"
"CWE-787","CVE-2019-10597"
"CWE-120","CVE-2019-10598"
"CWE-611","CVE-2019-1060"
"CWE-476","CVE-2019-10600"
"CWE-129","CVE-2019-10601"
"CWE-416","CVE-2019-10602"
"CWE-416","CVE-2019-10603"
"CWE-787","CVE-2019-10604"
"CWE-120","CVE-2019-10605"
"CWE-120","CVE-2019-10606"
"CWE-120","CVE-2019-10607"
"NVD-CWE-noinfo","CVE-2019-10608"
"CWE-787","CVE-2019-10609"
"CWE-125","CVE-2019-10610"
"CWE-129","CVE-2019-10611"
"CWE-787","CVE-2019-10612"
"CWE-787","CVE-2019-10614"
"CWE-787","CVE-2019-10615"
"CWE-190","CVE-2019-10615"
"CWE-476","CVE-2019-10616"
"NVD-CWE-noinfo","CVE-2019-10617"
"CWE-119","CVE-2019-10618"
"CWE-787","CVE-2019-1062"
"CWE-120","CVE-2019-10620"
"CWE-416","CVE-2019-10621"
"CWE-125","CVE-2019-10622"
"CWE-190","CVE-2019-10623"
"CWE-119","CVE-2019-10624"
"CWE-681","CVE-2019-10624"
"CWE-125","CVE-2019-10625"
"CWE-119","CVE-2019-10626"
"CWE-20","CVE-2019-10626"
"CWE-119","CVE-2019-10627"
"CWE-190","CVE-2019-10627"
"CWE-131","CVE-2019-10627"
"CWE-129","CVE-2019-10628"
"CWE-129","CVE-2019-10629"
"CWE-787","CVE-2019-1063"
"CWE-522","CVE-2019-10630"
"CWE-78","CVE-2019-10631"
"CWE-22","CVE-2019-10632"
"CWE-94","CVE-2019-10633"
"CWE-79","CVE-2019-10634"
"CWE-400","CVE-2019-10636"
"NVD-CWE-noinfo","CVE-2019-10637"
"CWE-326","CVE-2019-10638"
"CWE-326","CVE-2019-10639"
"CWE-59","CVE-2019-1064"
"CWE-77","CVE-2019-10640"
"CWE-640","CVE-2019-10641"
"CWE-352","CVE-2019-10642"
"CWE-287","CVE-2019-10643"
"CWE-352","CVE-2019-10644"
"CWE-79","CVE-2019-10646"
"CWE-434","CVE-2019-10647"
"CWE-862","CVE-2019-10648"
"CWE-401","CVE-2019-10649"
"CWE-367","CVE-2019-1065"
"CWE-125","CVE-2019-10650"
"NVD-CWE-noinfo","CVE-2019-10651"
"CWE-434","CVE-2019-10652"
"CWE-89","CVE-2019-10653"
"CWE-125","CVE-2019-10654"
"CWE-119","CVE-2019-10655"
"CWE-352","CVE-2019-10655"
"CWE-78","CVE-2019-10655"
"CWE-78","CVE-2019-10656"
"CWE-78","CVE-2019-10657"
"CWE-190","CVE-2019-14444"
"CWE-79","CVE-2019-14449"
"CWE-346","CVE-2019-1445"
"CWE-22","CVE-2019-14450"
"CWE-434","CVE-2019-14451"
"CWE-22","CVE-2019-14452"
"CWE-269","CVE-2019-14453"
"NVD-CWE-noinfo","CVE-2019-14454"
"CWE-79","CVE-2019-14456"
"CWE-787","CVE-2019-14457"
"NVD-CWE-noinfo","CVE-2019-14458"
"CWE-190","CVE-2019-14459"
"CWE-200","CVE-2019-1446"
"CWE-125","CVE-2019-14462"
"CWE-125","CVE-2019-14463"
"CWE-787","CVE-2019-14464"
"CWE-787","CVE-2019-14465"
"CWE-502","CVE-2019-14466"
"CWE-434","CVE-2019-14467"
"CWE-119","CVE-2019-14468"
"CWE-79","CVE-2019-14469"
"CWE-346","CVE-2019-1447"
"CWE-79","CVE-2019-14470"
"CWE-79","CVE-2019-14471"
"CWE-79","CVE-2019-14472"
"CWE-862","CVE-2019-14473"
"CWE-20","CVE-2019-14474"
"CWE-862","CVE-2019-14475"
"CWE-918","CVE-2019-14476"
"CWE-522","CVE-2019-14477"
"CWE-79","CVE-2019-14478"
"CWE-78","CVE-2019-14479"
"NVD-CWE-noinfo","CVE-2019-1448"
"CWE-200","CVE-2019-14480"
"CWE-338","CVE-2019-14480"
"CWE-311","CVE-2019-14480"
"CWE-522","CVE-2019-14480"
"CWE-732","CVE-2019-14480"
"CWE-352","CVE-2019-14481"
"CWE-798","CVE-2019-14482"
"NVD-CWE-noinfo","CVE-2019-14483"
"CWE-119","CVE-2019-14486"
"NVD-CWE-noinfo","CVE-2019-1449"
"CWE-125","CVE-2019-14491"
"CWE-125","CVE-2019-14492"
"CWE-787","CVE-2019-14492"
"CWE-476","CVE-2019-14493"
"CWE-369","CVE-2019-14494"
"CWE-787","CVE-2019-14495"
"CWE-787","CVE-2019-14496"
"CWE-787","CVE-2019-14497"
"CWE-369","CVE-2019-14498"
"CWE-287","CVE-2019-14510"
"CWE-276","CVE-2019-14510"
"CWE-306","CVE-2019-14511"
"CWE-79","CVE-2019-14512"
"CWE-125","CVE-2019-14513"
"CWE-78","CVE-2019-14514"
"CWE-295","CVE-2019-14516"
"CWE-79","CVE-2019-14517"
"CWE-79","CVE-2019-14518"
"CWE-22","CVE-2019-14521"
"CWE-191","CVE-2019-14523"
"CWE-787","CVE-2019-14524"
"NVD-CWE-noinfo","CVE-2019-14525"
"CWE-352","CVE-2019-14526"
"CWE-78","CVE-2019-14527"
"CWE-787","CVE-2019-14528"
"CWE-89","CVE-2019-14529"
"NVD-CWE-noinfo","CVE-2019-1453"
"CWE-22","CVE-2019-14530"
"CWE-125","CVE-2019-14531"
"CWE-787","CVE-2019-14532"
"CWE-191","CVE-2019-14532"
"CWE-193","CVE-2019-14532"
"CWE-416","CVE-2019-14533"
"CWE-476","CVE-2019-14534"
"CWE-369","CVE-2019-14535"
"CWE-843","CVE-2019-14537"
"CWE-269","CVE-2019-1454"
"CWE-502","CVE-2019-14540"
"CWE-787","CVE-2019-14541"
"CWE-862","CVE-2019-14544"
"CWE-79","CVE-2019-14546"
"CWE-79","CVE-2019-14547"
"CWE-79","CVE-2019-14548"
"CWE-79","CVE-2019-14549"
"CWE-79","CVE-2019-14550"
"CWE-352","CVE-2019-14551"
"CWE-287","CVE-2019-14553"
"CWE-665","CVE-2019-14556"
"CWE-120","CVE-2019-14557"
"NVD-CWE-Other","CVE-2019-14558"
"CWE-401","CVE-2019-14559"
"CWE-787","CVE-2019-1456"
"CWE-190","CVE-2019-14562"
"CWE-787","CVE-2019-14563"
"CWE-681","CVE-2019-14563"
"CWE-665","CVE-2019-14565"
"CWE-20","CVE-2019-14566"
"CWE-276","CVE-2019-14568"
"CWE-119","CVE-2019-14569"
"CWE-732","CVE-2019-1457"
"CWE-787","CVE-2019-14570"
"CWE-125","CVE-2019-14574"
"NVD-CWE-noinfo","CVE-2019-14575"
"NVD-CWE-noinfo","CVE-2019-1458"
"CWE-476","CVE-2019-14584"
"CWE-416","CVE-2019-14586"
"NVD-CWE-noinfo","CVE-2019-14587"
"NVD-CWE-noinfo","CVE-2019-14590"
"CWE-20","CVE-2019-14591"
"NVD-CWE-noinfo","CVE-2019-14596"
"CWE-287","CVE-2019-14598"
"CWE-426","CVE-2019-14599"
"NVD-CWE-noinfo","CVE-2019-1460"
"CWE-427","CVE-2019-14600"
"CWE-276","CVE-2019-14601"
"CWE-276","CVE-2019-14602"
"CWE-276","CVE-2019-14603"
"CWE-476","CVE-2019-14604"
"CWE-276","CVE-2019-14605"
"CWE-754","CVE-2019-14607"
"CWE-119","CVE-2019-14608"
"CWE-20","CVE-2019-14609"
"NVD-CWE-noinfo","CVE-2019-1461"
"NVD-CWE-Other","CVE-2019-14610"
"CWE-190","CVE-2019-14611"
"CWE-787","CVE-2019-14612"
"NVD-CWE-noinfo","CVE-2019-14613"
"NVD-CWE-noinfo","CVE-2019-14615"
"CWE-908","CVE-2019-1462"
"NVD-CWE-noinfo","CVE-2019-14620"
"NVD-CWE-Other","CVE-2019-14625"
"NVD-CWE-noinfo","CVE-2019-14626"
"CWE-732","CVE-2019-14629"
"CWE-200","CVE-2019-1463"
"NVD-CWE-noinfo","CVE-2019-14630"
"CWE-200","CVE-2019-1464"
"CWE-125","CVE-2019-1465"
"CWE-79","CVE-2019-14652"
"CWE-79","CVE-2019-14653"
"NVD-CWE-noinfo","CVE-2019-14654"
"CWE-434","CVE-2019-14656"
"CWE-22","CVE-2019-14657"
"CWE-434","CVE-2019-14657"
"CWE-125","CVE-2019-1466"
"CWE-787","CVE-2019-14662"
"CWE-787","CVE-2019-14663"
"CWE-319","CVE-2019-14664"
"CWE-787","CVE-2019-14665"
"CWE-200","CVE-2019-14666"
"CWE-79","CVE-2019-14667"
"CWE-79","CVE-2019-14668"
"CWE-79","CVE-2019-14669"
"CWE-200","CVE-2019-1467"
"CWE-79","CVE-2019-14670"
"CWE-20","CVE-2019-14671"
"CWE-79","CVE-2019-14672"
"CWE-611","CVE-2019-14678"
"CWE-352","CVE-2019-14679"
"CWE-787","CVE-2019-1468"
"CWE-352","CVE-2019-14680"
"CWE-352","CVE-2019-14681"
"CWE-352","CVE-2019-14682"
"CWE-352","CVE-2019-14683"
"CWE-427","CVE-2019-14684"
"CWE-428","CVE-2019-14685"
"CWE-427","CVE-2019-14686"
"CWE-427","CVE-2019-14687"
"CWE-427","CVE-2019-14688"
"CWE-200","CVE-2019-1469"
"CWE-787","CVE-2019-14690"
"CWE-787","CVE-2019-14691"
"CWE-787","CVE-2019-14692"
"CWE-611","CVE-2019-14693"
"CWE-362","CVE-2019-14694"
"CWE-416","CVE-2019-14694"
"CWE-89","CVE-2019-14695"
"CWE-79","CVE-2019-14696"
"CWE-787","CVE-2019-14697"
"CWE-119","CVE-2019-14698"
"CWE-78","CVE-2019-14699"
"CWE-200","CVE-2019-1470"
"CWE-20","CVE-2019-1470"
"CWE-22","CVE-2019-14700"
"CWE-22","CVE-2019-14701"
"CWE-89","CVE-2019-14702"
"CWE-352","CVE-2019-14703"
"CWE-918","CVE-2019-14704"
"CWE-287","CVE-2019-14705"
"CWE-119","CVE-2019-14706"
"NVD-CWE-noinfo","CVE-2019-14707"
"CWE-119","CVE-2019-14708"
"CWE-522","CVE-2019-14709"
"CWE-20","CVE-2019-1471"
"CWE-362","CVE-2019-14711"
"NVD-CWE-noinfo","CVE-2019-14712"
"NVD-CWE-noinfo","CVE-2019-14713"
"CWE-787","CVE-2019-14715"
"NVD-CWE-noinfo","CVE-2019-14716"
"CWE-120","CVE-2019-14717"
"CWE-276","CVE-2019-14718"
"CWE-77","CVE-2019-14719"
"CWE-200","CVE-2019-1472"
"CWE-639","CVE-2019-14721"
"NVD-CWE-noinfo","CVE-2019-14722"
"NVD-CWE-noinfo","CVE-2019-14723"
"CWE-639","CVE-2019-14724"
"CWE-639","CVE-2019-14725"
"NVD-CWE-noinfo","CVE-2019-14726"
"NVD-CWE-noinfo","CVE-2019-14727"
"NVD-CWE-noinfo","CVE-2019-14728"
"NVD-CWE-noinfo","CVE-2019-14729"
"NVD-CWE-noinfo","CVE-2019-14730"
"CWE-79","CVE-2019-14731"
"CWE-787","CVE-2019-14732"
"CWE-787","CVE-2019-14733"
"CWE-787","CVE-2019-14734"
"CWE-276","CVE-2019-14737"
"CWE-200","CVE-2019-1474"
"CWE-732","CVE-2019-14743"
"CWE-78","CVE-2019-14744"
"CWE-77","CVE-2019-14745"
"CWE-94","CVE-2019-14746"
"CWE-79","CVE-2019-14747"
"CWE-79","CVE-2019-14748"
"CWE-434","CVE-2019-14748"
"CWE-1236","CVE-2019-14749"
"CWE-79","CVE-2019-14750"
"CWE-22","CVE-2019-14751"
"CWE-79","CVE-2019-14752"
"CWE-120","CVE-2019-14753"
"CWE-89","CVE-2019-14754"
"CWE-434","CVE-2019-14755"
"CWE-79","CVE-2019-14756"
"CWE-79","CVE-2019-14757"
"CWE-79","CVE-2019-14758"
"CWE-79","CVE-2019-14759"
"NVD-CWE-noinfo","CVE-2019-1476"
"CWE-79","CVE-2019-14760"
"CWE-79","CVE-2019-14761"
"CWE-667","CVE-2019-14763"
"NVD-CWE-noinfo","CVE-2019-14765"
"CWE-22","CVE-2019-14766"
"CWE-22","CVE-2019-14767"
"CWE-22","CVE-2019-14768"
"CWE-79","CVE-2019-14769"
"NVD-CWE-noinfo","CVE-2019-1477"
"CWE-79","CVE-2019-14770"
"CWE-20","CVE-2019-14771"
"CWE-79","CVE-2019-14772"
"NVD-CWE-noinfo","CVE-2019-14773"
"CWE-352","CVE-2019-19832"
"CWE-352","CVE-2019-19833"
"CWE-22","CVE-2019-19834"
"CWE-918","CVE-2019-19835"
"CWE-20","CVE-2019-19836"
"NVD-CWE-noinfo","CVE-2019-19837"
"CWE-78","CVE-2019-19838"
"CWE-78","CVE-2019-19839"
"CWE-20","CVE-2019-1984"
"CWE-787","CVE-2019-19840"
"CWE-78","CVE-2019-19841"
"CWE-78","CVE-2019-19842"
"CWE-552","CVE-2019-19843"
"CWE-522","CVE-2019-19843"
"CWE-640","CVE-2019-19844"
"CWE-22","CVE-2019-19845"
"CWE-89","CVE-2019-19846"
"CWE-787","CVE-2019-19847"
"CWE-22","CVE-2019-19848"
"CWE-502","CVE-2019-19849"
"NVD-CWE-noinfo","CVE-2019-1985"
"CWE-89","CVE-2019-19850"
"CWE-79","CVE-2019-19851"
"CWE-79","CVE-2019-19852"
"CWE-352","CVE-2019-19854"
"CWE-79","CVE-2019-19855"
"CWE-79","CVE-2019-19856"
"CWE-287","CVE-2019-19857"
"CWE-79","CVE-2019-19858"
"NVD-CWE-noinfo","CVE-2019-19859"
"CWE-787","CVE-2019-1986"
"CWE-79","CVE-2019-19865"
"CWE-639","CVE-2019-19866"
"NVD-CWE-noinfo","CVE-2019-19869"
"CWE-787","CVE-2019-1987"
"CWE-77","CVE-2019-19872"
"NVD-CWE-noinfo","CVE-2019-19873"
"CWE-77","CVE-2019-19874"
"CWE-77","CVE-2019-19875"
"CWE-89","CVE-2019-19876"
"CWE-22","CVE-2019-19877"
"NVD-CWE-noinfo","CVE-2019-19878"
"NVD-CWE-noinfo","CVE-2019-19879"
"CWE-20","CVE-2019-1988"
"CWE-787","CVE-2019-1988"
"CWE-476","CVE-2019-19880"
"CWE-732","CVE-2019-19882"
"CWE-862","CVE-2019-19885"
"CWE-404","CVE-2019-19886"
"CWE-476","CVE-2019-19887"
"CWE-369","CVE-2019-19888"
"CWE-319","CVE-2019-19889"
"CWE-787","CVE-2019-1989"
"CWE-319","CVE-2019-19890"
"CWE-522","CVE-2019-19890"
"CWE-327","CVE-2019-19891"
"CWE-22","CVE-2019-19893"
"CWE-732","CVE-2019-19894"
"CWE-732","CVE-2019-19895"
"CWE-276","CVE-2019-19896"
"CWE-78","CVE-2019-19897"
"CWE-319","CVE-2019-19898"
"CWE-522","CVE-2019-19898"
"CWE-862","CVE-2019-19899"
"CWE-787","CVE-2019-1990"
"CWE-79","CVE-2019-19900"
"CWE-79","CVE-2019-19901"
"CWE-20","CVE-2019-19902"
"CWE-79","CVE-2019-19903"
"CWE-120","CVE-2019-19905"
"CWE-787","CVE-2019-19906"
"CWE-193","CVE-2019-19906"
"CWE-120","CVE-2019-19907"
"CWE-79","CVE-2019-19908"
"CWE-94","CVE-2019-19909"
"CWE-502","CVE-2019-19909"
"CWE-787","CVE-2019-1991"
"CWE-79","CVE-2019-19910"
"CWE-190","CVE-2019-19911"
"CWE-79","CVE-2019-19912"
"CWE-79","CVE-2019-19913"
"CWE-352","CVE-2019-19915"
"CWE-732","CVE-2019-19915"
"CWE-79","CVE-2019-19916"
"CWE-120","CVE-2019-19917"
"CWE-787","CVE-2019-19918"
"CWE-74","CVE-2019-19919"
"CWE-362","CVE-2019-1992"
"CWE-416","CVE-2019-1992"
"CWE-78","CVE-2019-19920"
"CWE-706","CVE-2019-19921"
"CWE-400","CVE-2019-19922"
"CWE-476","CVE-2019-19923"
"CWE-755","CVE-2019-19924"
"CWE-434","CVE-2019-19925"
"CWE-476","CVE-2019-19926"
"CWE-125","CVE-2019-19927"
"CWE-426","CVE-2019-19929"
"CWE-787","CVE-2019-1993"
"CWE-190","CVE-2019-1993"
"CWE-190","CVE-2019-19930"
"CWE-787","CVE-2019-19931"
"CWE-79","CVE-2019-19935"
"CWE-862","CVE-2019-19937"
"CWE-1188","CVE-2019-1994"
"CWE-78","CVE-2019-19940"
"CWE-79","CVE-2019-19941"
"CWE-20","CVE-2019-19942"
"CWE-787","CVE-2019-19943"
"CWE-415","CVE-2019-19943"
"CWE-125","CVE-2019-19944"
"CWE-125","CVE-2019-19945"
"CWE-681","CVE-2019-19945"
"CWE-639","CVE-2019-19946"
"CWE-908","CVE-2019-19947"
"CWE-787","CVE-2019-19948"
"CWE-125","CVE-2019-19949"
"NVD-CWE-noinfo","CVE-2019-1995"
"CWE-416","CVE-2019-19950"
"CWE-787","CVE-2019-19951"
"CWE-416","CVE-2019-19952"
"CWE-125","CVE-2019-19953"
"CWE-427","CVE-2019-19954"
"CWE-401","CVE-2019-19956"
"CWE-125","CVE-2019-19957"
"CWE-681","CVE-2019-19958"
"CWE-770","CVE-2019-19958"
"NVD-CWE-Other","CVE-2019-19959"
"CWE-125","CVE-2019-1996"
"NVD-CWE-Other","CVE-2019-19960"
"CWE-347","CVE-2019-19962"
"NVD-CWE-Other","CVE-2019-19963"
"NVD-CWE-noinfo","CVE-2019-19964"
"CWE-362","CVE-2019-19965"
"CWE-476","CVE-2019-19965"
"CWE-416","CVE-2019-19966"
"CWE-319","CVE-2019-19967"
"CWE-79","CVE-2019-19968"
"CWE-330","CVE-2019-1997"
"CWE-125","CVE-2019-19977"
"CWE-352","CVE-2019-19979"
"CWE-79","CVE-2019-19979"
"NVD-CWE-noinfo","CVE-2019-1998"
"NVD-CWE-noinfo","CVE-2019-19980"
"CWE-352","CVE-2019-19981"
"CWE-287","CVE-2019-19982"
"CWE-200","CVE-2019-19983"
"CWE-863","CVE-2019-19984"
"CWE-862","CVE-2019-19985"
"CWE-89","CVE-2019-19986"
"CWE-352","CVE-2019-19987"
"CWE-787","CVE-2019-19988"
"CWE-862","CVE-2019-19989"
"CWE-415","CVE-2019-1999"
"CWE-667","CVE-2019-1999"
"CWE-79","CVE-2019-19990"
"CWE-79","CVE-2019-19991"
"CWE-20","CVE-2019-19992"
"CWE-209","CVE-2019-19993"
"CWE-78","CVE-2019-19994"
"CWE-352","CVE-2019-19995"
"NVD-CWE-noinfo","CVE-2019-19996"
"CWE-611","CVE-2019-19998"
"CWE-918","CVE-2019-19999"
"CWE-787","CVE-2019-2000"
"CWE-416","CVE-2019-2000"
"CWE-367","CVE-2019-20000"
"NVD-CWE-noinfo","CVE-2019-20001"
"CWE-1236","CVE-2019-20002"
"CWE-79","CVE-2019-20003"
"CWE-640","CVE-2019-20004"
"CWE-125","CVE-2019-20005"
"CWE-416","CVE-2019-20006"
"CWE-476","CVE-2019-20007"
"CWE-79","CVE-2019-20008"
"CWE-770","CVE-2019-20009"
"CWE-732","CVE-2019-2001"
"CWE-416","CVE-2019-20010"
"CWE-125","CVE-2019-20011"
"CWE-770","CVE-2019-20012"
"CWE-770","CVE-2019-20013"
"CWE-415","CVE-2019-20014"
"CWE-770","CVE-2019-20015"
"CWE-787","CVE-2019-20016"
"CWE-125","CVE-2019-20017"
"CWE-125","CVE-2019-20018"
"CWE-770","CVE-2019-20019"
"CWE-125","CVE-2019-20020"
"CWE-125","CVE-2019-20021"
"CWE-672","CVE-2019-20022"
"CWE-401","CVE-2019-20023"
"CWE-787","CVE-2019-20024"
"CWE-798","CVE-2019-20025"
"NVD-CWE-noinfo","CVE-2019-20026"
"CWE-287","CVE-2019-20027"
"NVD-CWE-noinfo","CVE-2019-20028"
"NVD-CWE-noinfo","CVE-2019-20029"
"CWE-264","CVE-2019-2003"
"NVD-CWE-noinfo","CVE-2019-20030"
"CWE-307","CVE-2019-20031"
"NVD-CWE-noinfo","CVE-2019-20032"
"CWE-287","CVE-2019-20033"
"CWE-908","CVE-2019-2004"
"CWE-20","CVE-2019-20041"
"CWE-79","CVE-2019-20042"
"CWE-269","CVE-2019-20043"
"CWE-273","CVE-2019-20044"
"CWE-20","CVE-2019-20045"
"CWE-287","CVE-2019-20046"
"CWE-522","CVE-2019-20047"
"CWE-434","CVE-2019-20048"
"NVD-CWE-Other","CVE-2019-20049"
"CWE-862","CVE-2019-2005"
"CWE-78","CVE-2019-20050"
"CWE-682","CVE-2019-20051"
"CWE-401","CVE-2019-20052"
"CWE-119","CVE-2019-20053"
"CWE-476","CVE-2019-20054"
"CWE-918","CVE-2019-20055"
"CWE-617","CVE-2019-20056"
"CWE-345","CVE-2019-20057"
"CWE-79","CVE-2019-20058"
"CWE-352","CVE-2019-20059"
"CWE-89","CVE-2019-20059"
"CWE-362","CVE-2019-2006"
